VBELN,POSNR,MATNR,KWMENG,NETWR
2000001447,40,MAT-000082,1,1733.63
2000008690,50,MAT-000564,62,60322.9
2000004392,20,MAT-000200,1,1620.14
2000001007,10,MAT-000007,73,57388.95
2000009282,20,MAT-000852,61,114436.61
2000008350,40,MAT-000840,37,69177.42
2000002755,30,MAT-000034,28,-12827.92
2000008064,10,MAT-000561,69,134972.97
2000004786,10,MAT-000412,76,73381.8
2000002975,40,MAT-000569,88,52796.48
2000006240,10,MAT-000805,15,11208.75
2000006155,50,MAT-000230,21,25882.92
2000006579,20,MAT-000516,77,
2000001331,10,MAT-000271,70,24380.3
2000003065,10,MAT-000298,68,68739.16
2000007630,10,MAT-000384,64,81200.0
2000005654,20,MAT-000343,55,45856.8
2000001746,30,MAT-000388,65,4654.0
2000002274,10,MAT-000362,74,9967.8
2000005947,10,MAT-000223,47,
2000006301,20,MAT-000592,41,-15673.48
2000009330,10,MAT-000798,52,103922.0
2000001155,40,MAT-000204,32,55733.12
2000006849,50,MAT-000740,43,54911.0
2000004819,40,MAT-000956,52,21709.48
2000001770,20,MAT-000318,29,5157.94
2000000792,30,MAT-000438,63,13516.02
2000009552,30,MAT-000406,98,112921.48
2000008175,30,MAT-000789,10,6032.4
2000006913,10,MAT-000890,75,84793.5
2000006673,20,MAT-000362,29,41876.29
2000000081,10,MAT-000567,88,17175.84
2000002544,20,MAT-000924,49,57120.77
2000003397,30,MAT-000969,74,19768.36
2000004311,20,MAT-000286,88,33863.28
2000004451,30,MAT-000243,94,-144508.08
2000004816,20,MAT-000655,28,31540.6
2000008746,20,MAT-000706,24,37520.4
2000005759,20,MAT-000035,58,75063.02
2000008461,10,MAT-000022,31,38598.1
2000009751,20,MAT-000931,38,75470.28
2000005510,40,MAT-000457,44,12252.68
2000002730,30,MAT-000757,73,75706.11
2000009060,20,MAT-000997,79,13117.16
2000002153,10,MAT-000635,56,44355.36
2000000386,20,MAT-000326,64,120289.92
2000006527,20,MAT-000381,14,23433.62
2000008940,10,MAT-000318,75,96369.75
2000006259,50,MAT-000038,24,29493.12
2000005543,10,MAT-000999,26,-50363.04
2000009209,40,MAT-000767,70,29547.7
2000006667,30,MAT-000121,21,12035.1
2000005182,20,MAT-000258,2,1380.34
2000000548,10,MAT-000482,31,17230.11
2000009859,40,MAT-000334,91,142699.83
2000002833,20,MAT-000008,68,8591.8
2000001159,30,MAT-000838,82,1943.4
2000003083,20,MAT-000003,24,
2000009796,20,MAT-000390,9,15594.03
2000004749,20,MAT-000504,42,19283.04
2000009916,10,MAT-000513,29,54990.96
2000002395,10,MAT-000240,11,3633.96
2000004781,30,MAT-000109,49,66779.16
2000004424,50,MAT-000738,3,5588.37
2000004397,40,MAT-000383,48,60657.6
2000004240,20,MAT-000266,80,127028.0
2000001469,10,MAT-000170,33,8294.22
2000003634,40,MAT-000427,81,120051.72
2000002921,10,MAT-000244,63,52390.8
2000008409,30,MAT-000188,83,7953.06
2000009068,50,MAT-000157,59,4044.45
2000001563,20,MAT-000329,77,54152.56
2000008642,20,MAT-000859,98,178439.38
2000000376,20,MAT-000128,52,87394.32
2000006575,20,MAT-000816,87,2088.87
2000009553,30,MAT-000490,2,2903.2
2000006177,20,MAT-000248,67,114040.03
2000000234,20,MAT-000580,35,4093.95
2000007771,30,MAT-000485,40,27234.4
2000008352,20,MAT-000806,55,811.25
2000008743,40,MAT-000123,1,1789.58
2000002971,40,MAT-000139,2,2475.74
2000006605,50,MAT-000507,21,28641.9
2000006968,50,MAT-000939,54,40508.64
2000005405,30,MAT-000238,60,107249.4
2000009682,20,MAT-000189,39,6131.19
2000007221,20,MAT-000659,67,61648.71
2000006838,10,MAT-000846,36,59439.24
2000002766,10,MAT-000356,46,60317.5
2000002753,20,MAT-000842,76,70391.2
2000007929,10,MAT-000039,65,13013.0
2000007162,30,MAT-000676,11,17458.43
2000008902,10,MAT-000171,35,50561.35
2000007889,20,MAT-000919,34,34535.84
2000007523,10,MAT-000894,75,133629.0
2000004930,30,MAT-000117,92,20843.52
2000000287,30,MAT-000673,60,30676.2
2000000061,30,MAT-000470,52,48026.68
2000003176,20,MAT-000726,82,10783.0
2000001111,40,MAT-000739,93,121863.48
2000001630,10,MAT-000051,55,96484.85
2000001229,50,MAT-000197,86,117631.66
2000004788,10,MAT-000720,60,119988.6
2000008929,20,MAT-000552,63,110152.35
2000001920,20,MAT-000302,12,14685.96
2000006768,30,MAT-000320,59,
2000004807,20,MAT-000620,46,57864.78
2000008934,40,MAT-000063,49,84087.92
2000005627,10,MAT-000167,96,190070.4
2000009170,30,MAT-000646,49,30682.33
2000008276,10,MAT-000650,28,2916.2
2000004448,10,MAT-000858,53,12562.59
2000004939,40,MAT-000991,47,52352.83
2000000403,30,MAT-000935,90,99536.4
2000000771,20,MAT-000111,25,40062.5
2000008087,20,MAT-000687,82,29144.44
2000003532,10,MAT-000123,78,147924.66
2000009079,20,MAT-000659,46,55683.92
2000001786,10,MAT-000502,98,180058.34
2000008090,40,MAT-000364,99,69383.16
2000004201,10,MAT-000132,6,8283.66
2000009528,30,MAT-000365,77,130530.4
2000009774,10,MAT-000904,25,34672.25
2000002831,20,MAT-000706,96,31340.16
2000006106,10,MAT-000749,75,103536.75
2000000479,20,MAT-000994,91,136449.95
2000004815,40,MAT-000482,68,61316.28
2000002418,10,MAT-000707,68,
2000006922,30,MAT-000823,7,6697.67
2000009446,50,MAT-000254,3,1084.08
2000000118,40,MAT-000192,94,116353.2
2000008584,20,MAT-000167,39,-45478.68
2000005807,50,MAT-000499,45,14942.7
2000002322,40,MAT-000356,51,4547.67
2000003838,10,MAT-000138,51,3929.55
2000002016,10,MAT-000091,50,7206.0
2000008459,30,MAT-000735,63,40745.88
2000008132,10,MAT-000391,36,
2000007104,10,MAT-000356,28,33471.48
2000009097,40,MAT-000605,80,140861.6
2000001523,20,MAT-000790,32,16453.44
2000004417,30,MAT-000788,85,2942.7
2000009145,40,MAT-000060,66,
2000002721,20,MAT-000320,70,118972.7
2000007103,10,MAT-000162,48,81409.44
2000009548,20,MAT-000553,70,17001.6
2000001774,40,MAT-000088,34,45411.08
2000008657,30,MAT-000980,36,7711.56
2000007905,20,MAT-000103,69,6337.65
2000008803,20,MAT-000489,7,5971.49
2000000840,20,MAT-000936,33,36556.08
2000007571,30,MAT-000628,23,7978.24
2000005484,20,MAT-000160,90,29227.5
2000009624,40,MAT-000687,15,15530.1
2000001085,40,MAT-000031,81,31702.59
2000007765,20,MAT-000036,87,116472.99
2000007610,10,MAT-000835,53,39585.17
2000003240,20,MAT-000132,34,28926.86
2000007136,10,MAT-000106,70,8770.3
2000003803,10,MAT-000201,76,50455.64
2000003060,20,MAT-000235,7,1311.24
2000004745,20,MAT-000358,87,68705.64
2000001044,30,MAT-000490,99,84342.06
2000005185,40,MAT-000215,82,99064.2
2000006974,40,MAT-000954,53,52704.79
2000000647,10,MAT-000500,2,2339.14
2000002579,30,MAT-000986,79,96495.34
2000009504,40,MAT-000201,15,25688.85
2000005248,10,MAT-000331,86,137461.54
2000004389,20,MAT-000135,76,131817.44
2000007721,40,MAT-000843,55,69142.15
2000001987,20,MAT-000243,82,19036.3
2000002059,10,MAT-000363,35,22724.1
2000002335,20,MAT-000297,23,10122.76
2000001676,10,MAT-000339,76,62126.96
2000006247,30,MAT-000323,68,110742.08
2000008474,20,MAT-000983,80,116950.4
2000008200,30,MAT-000354,13,9643.27
2000003495,40,MAT-000499,68,
2000001306,40,MAT-000139,87,52238.28
2000002969,30,MAT-000493,6,2433.12
2000004849,40,MAT-000180,89,
2000008050,20,MAT-000653,46,85353.0
2000004479,10,MAT-000036,94,131054.8
2000001123,30,MAT-000060,92,
2000004257,30,MAT-000316,74,41382.28
2000002581,10,MAT-000672,70,16940.0
2000006424,40,MAT-000870,52,10435.36
2000008966,40,MAT-000091,23,36674.88
2000007883,20,MAT-000826,85,119518.5
2000005710,20,MAT-000210,22,37031.94
2000008774,30,MAT-000586,63,3032.19
2000001671,20,MAT-000840,27,13568.31
2000008758,40,MAT-000862,9,4171.77
2000002950,30,MAT-000476,65,113951.5
2000007976,30,MAT-000032,42,83360.76
2000002423,10,MAT-000565,83,96600.38
2000004899,20,MAT-000105,19,37610.88
2000004361,20,MAT-000391,34,12124.74
2000008945,10,MAT-000872,55,47750.45
2000003844,10,MAT-000651,60,
2000003719,10,MAT-000404,47,11222.19
2000000223,10,MAT-000915,74,79274.72
2000008525,30,MAT-000091,56,93914.8
2000002524,40,MAT-000519,38,11215.7
2000003565,40,MAT-000572,63,25560.99
2000007263,40,MAT-000487,45,56014.2
2000005158,40,MAT-000248,48,73088.16
2000007262,30,MAT-000585,58,106901.54
2000002038,20,MAT-000705,95,132270.4
2000000090,50,MAT-000192,25,20778.0
2000000456,10,MAT-000101,14,17416.7
2000000963,20,MAT-000866,95,175192.35
2000004011,20,MAT-000681,78,100256.52
2000006936,20,MAT-000595,22,8504.32
2000007929,30,MAT-000835,66,31448.34
2000006357,30,MAT-000807,2,957.7
2000009640,30,MAT-000542,54,-49601.7
2000009109,10,MAT-000500,47,76302.62
2000008836,20,MAT-000299,89,155564.88
2000009100,30,MAT-000084,16,24952.0
2000000928,20,MAT-000681,13,14212.51
2000002201,10,MAT-000106,100,
2000001351,30,MAT-000904,23,31056.67
2000007486,10,MAT-000948,46,60706.2
2000009643,10,MAT-000503,68,73696.36
2000004669,20,MAT-000756,80,96156.0
2000002004,30,MAT-000256,41,59042.05
2000007336,20,MAT-000183,59,101229.84
2000001137,30,MAT-000508,4,2508.92
2000001993,10,MAT-000402,99,93881.7
2000002881,40,MAT-000274,23,45366.58
2000003494,20,MAT-000538,44,-57353.56
2000007537,10,MAT-000374,73,71219.53
2000000418,40,MAT-000591,86,81024.9
2000004845,40,MAT-000083,68,42530.6
2000000834,10,MAT-000120,12,4374.0
2000007233,10,MAT-000855,72,21187.44
2000004705,20,MAT-000902,1,1158.39
2000000529,20,MAT-000352,57,111938.88
2000002979,10,MAT-000799,51,6968.13
2000007700,30,MAT-000998,86,127413.3
2000006097,10,MAT-000703,64,
2000006513,10,MAT-000813,58,86823.68
2000005425,10,MAT-000435,52,81517.8
2000000619,10,MAT-000497,53,36655.86
2000006957,10,MAT-000161,48,51007.68
2000002293,20,MAT-000951,49,54334.14
2000006913,30,MAT-000285,96,148851.84
2000004272,10,MAT-000163,64,86781.44
2000008467,50,MAT-000985,36,15142.68
2000007182,10,MAT-000473,95,127844.35
2000007726,10,MAT-000786,78,52497.9
2000002968,40,MAT-000196,69,50534.22
2000000908,20,MAT-000041,7,4321.31
2000007986,20,MAT-000908,6,7344.3
2000001366,30,MAT-000690,71,137525.58
2000007969,30,MAT-000793,94,65455.96
2000002595,30,MAT-000731,61,34846.86
2000003003,20,MAT-000782,57,84554.37
2000008991,10,MAT-000162,64,91463.68
2000004156,30,MAT-000586,37,37198.69
2000007994,30,MAT-000757,17,32275.01
2000002931,20,MAT-000778,17,23823.8
2000000900,10,MAT-000317,71,82076.0
2000001487,20,MAT-000113,73,107474.98
2000006783,40,MAT-000005,46,634.8
2000008164,20,MAT-000430,70,
2000002606,50,MAT-000932,21,34844.46
2000009525,10,MAT-000360,49,57275.61
2000003014,40,MAT-000538,34,14910.7
2000000265,30,MAT-000052,55,46541.55
2000009748,20,MAT-000410,72,43397.28
2000004826,20,MAT-000130,32,62634.56
2000002757,40,MAT-000317,57,66772.08
2000006747,20,MAT-000063,57,27330.36
2000007679,30,MAT-000824,84,22070.16
2000002820,40,MAT-000958,96,1662.72
2000003214,10,MAT-000187,75,86184.0
2000000636,50,MAT-000024,65,19446.7
2000007352,10,MAT-000237,91,55502.72
2000001432,40,MAT-000892,90,51438.6
2000007388,20,MAT-000313,16,7004.16
2000005628,40,MAT-000832,65,85699.9
2000006344,20,MAT-000012,49,65369.92
2000002250,30,MAT-000009,73,10336.07
2000007732,50,MAT-000638,37,32816.41
2000001363,20,MAT-000123,31,51677.31
2000008862,30,MAT-000398,24,25833.6
2000008085,10,MAT-000482,50,24720.0
2000008234,20,MAT-000012,16,17146.72
2000004060,30,MAT-000949,95,79464.65
2000004047,30,MAT-000079,19,8512.38
2000007492,40,MAT-000783,86,135598.78
2000008846,10,MAT-000753,50,58041.5
2000009694,10,MAT-000202,56,34617.52
2000007890,10,MAT-000454,73,139898.66
2000006316,20,MAT-000199,14,24809.54
2000008725,30,MAT-000993,76,5415.76
2000007296,40,MAT-000456,65,83450.25
2000003491,10,MAT-000740,71,131474.96
2000005030,10,MAT-000260,1,1480.11
2000007411,30,MAT-000266,86,2857.78
2000005000,30,MAT-000323,58,96198.22
2000004015,20,MAT-000724,45,21933.0
2000004558,30,MAT-000101,28,55106.8
2000002807,40,MAT-000609,42,72592.8
2000003859,30,MAT-000914,76,96502.52
2000006946,10,MAT-000506,92,92719.44
2000004909,30,MAT-000278,50,98518.0
2000007444,10,MAT-000754,11,9509.17
2000008049,40,MAT-000377,43,26889.19
2000004405,20,MAT-000732,93,37008.42
2000006006,50,MAT-000850,36,38209.32
2000003663,20,MAT-000989,10,13628.0
2000002878,10,MAT-000420,26,41885.74
2000004808,50,MAT-000749,87,58703.25
2000008145,40,MAT-000637,26,44465.2
2000002330,30,MAT-000182,98,182468.16
2000007456,10,MAT-000690,73,72834.29
2000005303,20,MAT-000164,94,113795.46
2000004779,20,MAT-000784,91,25201.54
2000006299,10,MAT-000989,13,17979.13
2000000257,10,MAT-000874,26,8949.2
2000006254,20,MAT-000532,86,19236.48
2000003899,50,MAT-000496,80,47420.0
2000000335,10,MAT-000066,38,58284.4
2000005480,10,MAT-000326,45,66306.6
2000005756,40,MAT-000252,14,9689.68
2000002598,20,MAT-000667,81,34512.48
2000006161,20,MAT-000026,35,10361.75
2000000281,30,MAT-000060,59,69436.51
2000007066,20,MAT-000306,20,5839.6
2000001321,10,MAT-000358,28,29202.88
2000005951,50,MAT-000838,51,4302.87
2000000798,40,MAT-000201,55,86062.35
2000007689,30,MAT-000045,43,79978.28
2000000004,20,MAT-000967,66,-63249.12
2000005651,10,MAT-000966,27,
2000009074,20,MAT-000083,45,72304.65
2000000506,20,MAT-000593,55,97236.15
2000000576,30,MAT-000872,91,75684.7
2000005064,20,MAT-000544,9,1860.57
2000004692,50,MAT-000290,67,48059.77
2000005537,30,MAT-000027,72,92572.56
2000009852,50,MAT-000596,28,3495.24
2000009372,20,MAT-000734,51,15678.93
2000006066,20,MAT-000649,82,152398.64
2000008026,10,MAT-000811,29,7458.22
2000005352,30,MAT-000024,92,144599.16
2000006527,10,MAT-000681,38,75291.3
2000002815,10,MAT-000140,83,101150.44
2000001491,10,MAT-000564,24,43338.72
2000005855,10,MAT-000455,95,82963.5
2000001650,20,MAT-000524,19,30406.84
2000003929,30,MAT-000520,22,3933.6
2000004680,20,MAT-000213,28,44987.88
2000005252,30,MAT-000107,48,87879.36
2000009128,30,MAT-000214,93,9069.36
2000005742,20,MAT-000583,46,
2000003961,20,MAT-000255,91,79649.57
2000008704,20,MAT-000844,39,17040.27
2000000673,20,MAT-000741,68,10958.88
2000000187,40,MAT-000327,78,74868.3
2000008000,20,MAT-000697,43,49800.45
2000007497,10,MAT-000346,5,2648.75
2000007440,10,MAT-000292,80,113858.4
2000001851,10,MAT-000371,10,12742.9
2000002752,40,MAT-000513,42,67298.28
2000006740,20,MAT-000782,14,387.1
2000004333,50,MAT-000506,94,99210.42
2000005249,10,MAT-000663,37,25276.92
2000000934,20,MAT-000347,32,12959.36
2000003252,30,MAT-000809,84,103641.72
2000002476,10,MAT-000301,6,4214.7
2000006124,30,MAT-000952,35,46159.05
2000001747,10,MAT-000122,35,5954.2
2000001919,40,MAT-000450,2,2380.4
2000006422,40,MAT-000258,63,
2000004148,10,MAT-000991,83,13795.43
2000002002,10,MAT-000627,86,149025.96
2000007958,10,MAT-000567,78,89813.1
2000008333,40,MAT-000033,8,12311.68
2000008017,20,MAT-000205,8,4940.96
2000008961,20,MAT-000778,85,107875.2
2000007351,40,MAT-000757,45,33339.6
2000005950,50,MAT-000018,81,-1443.42
2000003152,10,MAT-000799,94,84935.58
2000006808,30,MAT-000817,43,
2000008647,20,MAT-000650,26,20796.36
2000005887,40,MAT-000209,96,109522.56
2000008502,10,MAT-000861,8,5197.36
2000008269,20,MAT-000109,15,27631.8
2000008169,20,MAT-000661,44,68092.64
2000001098,40,MAT-000570,75,9171.75
2000000355,10,MAT-000996,48,21393.6
2000004252,50,MAT-000818,5,8155.3
2000009692,10,MAT-000239,34,53990.64
2000004255,20,MAT-000804,25,42948.75
2000006821,20,MAT-000129,5,7254.8
2000003227,20,MAT-000998,12,13385.52
2000002573,20,MAT-000972,51,30189.45
2000004226,20,MAT-000396,59,45087.8
2000005326,30,MAT-000274,61,41114.0
2000004949,30,MAT-000119,17,1154.98
2000003930,10,MAT-000107,56,-32974.48
2000003554,10,MAT-000316,85,118266.45
2000009342,20,MAT-000209,61,
2000001292,30,MAT-000214,75,10873.5
2000009320,30,MAT-000609,72,-38121.12
2000009305,40,MAT-000923,71,119764.93
2000001253,10,MAT-000551,37,55667.24
2000008887,20,MAT-000555,80,26030.4
2000005511,10,MAT-000536,54,61251.12
2000008521,30,MAT-000828,6,1379.1
2000000399,20,MAT-000431,50,-76663.5
2000003637,20,MAT-000954,77,74542.93
2000004218,10,MAT-000150,1,993.44
2000009036,10,MAT-000751,83,19333.19
2000008854,10,MAT-000981,72,139347.36
2000002098,30,MAT-000717,77,57185.59
2000005594,20,MAT-000981,54,76663.8
2000005521,30,MAT-000974,35,33393.15
2000000595,40,MAT-000897,77,55835.01
2000005203,20,MAT-000470,55,47120.7
2000006358,40,MAT-000676,42,75293.4
2000001936,20,MAT-000508,30,52380.6
2000000204,20,MAT-000462,28,1395.24
2000009514,30,MAT-000692,42,957.18
2000003423,20,MAT-000907,71,98964.77
2000009154,20,MAT-000267,83,5725.34
2000006053,20,MAT-000160,36,23513.04
2000002528,40,MAT-000893,49,21549.71
2000000425,20,MAT-000727,20,39651.6
2000004455,10,MAT-000498,36,49929.48
2000002240,50,MAT-000577,93,46807.83
2000000901,10,MAT-000338,54,103505.58
2000002478,50,MAT-000635,14,15814.96
2000006851,30,MAT-000084,33,40728.27
2000005997,30,MAT-000847,19,21284.56
2000002930,20,MAT-000727,52,78463.32
2000005033,40,MAT-000859,48,5968.32
2000009330,30,MAT-000943,37,6344.02
2000004877,40,MAT-000802,5,8249.65
2000004653,10,MAT-000724,60,1686.0
2000000041,20,MAT-000025,12,11561.76
2000005018,20,MAT-000587,8,7327.52
2000008413,20,MAT-000176,75,51262.5
2000001924,20,MAT-000140,61,50854.48
2000003377,50,MAT-000979,62,56214.78
2000005995,10,MAT-000293,75,76725.75
2000008616,40,MAT-000715,14,2832.2
2000004623,50,MAT-000130,29,13906.08
2000009132,10,MAT-000689,41,10704.69
2000001186,30,MAT-000696,96,72106.56
2000002916,10,MAT-000126,90,38403.0
2000007961,30,MAT-000806,100,127026.0
2000000399,50,MAT-000775,64,105041.92
2000005538,40,MAT-000371,86,80851.18
2000001056,20,MAT-000439,83,150962.89
2000003241,30,MAT-000892,68,103153.28
2000006071,10,MAT-000518,7,11086.39
2000005841,20,MAT-000729,24,44902.8
2000004727,10,MAT-000179,61,
2000005093,10,MAT-000619,93,131621.04
2000005764,40,MAT-000253,30,9407.4
2000005255,10,MAT-000343,23,32688.75
2000008072,10,MAT-000586,94,4942.52
2000003696,50,MAT-000843,59,30254.61
2000006324,20,MAT-000129,99,91818.54
2000002556,30,MAT-000939,65,55220.75
2000001156,20,MAT-000009,72,115279.92
2000006230,10,MAT-000865,53,62752.0
2000008677,40,MAT-000865,81,23802.66
2000006630,20,MAT-000119,85,122675.4
2000005800,30,MAT-000657,5,3429.05
2000000714,10,MAT-000498,11,13659.8
2000004711,40,MAT-000169,87,53479.77
2000000765,20,MAT-000388,21,9158.52
2000004737,20,MAT-000902,60,64971.6
2000003101,10,MAT-000180,100,51197.0
2000009435,20,MAT-000464,21,14552.16
2000009107,50,MAT-000499,43,67500.54
2000000768,10,MAT-000211,96,180791.04
2000007662,30,MAT-000500,7,10266.62
2000006851,10,MAT-000382,71,75416.2
2000009507,30,MAT-000548,12,11600.88
2000003203,40,MAT-000368,59,3347.07
2000005450,40,MAT-000172,29,28054.31
2000008148,20,MAT-000798,18,2818.62
2000007480,10,MAT-000306,97,15017.54
2000001498,20,MAT-000058,3,5935.74
2000008075,30,MAT-000008,100,175948.0
2000000317,30,MAT-000639,64,30250.24
2000008569,30,MAT-000739,85,85792.2
2000005323,30,MAT-000354,53,24869.19
2000005038,10,MAT-000177,55,45282.6
2000006306,40,MAT-000352,43,465.69
2000002037,40,MAT-000630,49,95513.74
2000005824,10,MAT-000917,72,142066.08
2000007326,20,MAT-000589,33,53562.63
2000002559,20,MAT-000957,83,11052.28
2000008601,50,MAT-000638,85,169553.75
2000009373,10,MAT-000024,27,27842.67
2000004659,10,MAT-000455,89,76155.52
2000000978,30,MAT-000801,22,34615.02
2000008884,10,MAT-000231,66,103528.26
2000003015,20,MAT-000376,75,55296.75
2000007625,10,MAT-000812,33,13069.32
2000002373,30,MAT-000533,55,
2000001221,40,MAT-000657,5,3612.85
2000009815,50,MAT-000497,1,1824.01
2000005732,20,MAT-000342,37,66570.03
2000009689,10,MAT-000811,64,13384.96
2000005396,20,MAT-000131,17,8608.29
2000009808,30,MAT-000579,50,85123.0
2000000104,10,MAT-000878,27,29077.11
2000006099,20,MAT-000843,61,106699.98
2000008238,10,MAT-000594,14,724.64
2000007596,30,MAT-000857,84,45645.6
2000000087,40,MAT-000261,33,33068.31
2000009710,50,MAT-000814,3,
2000000889,30,MAT-000257,27,
2000006011,30,MAT-000736,97,139629.56
2000002272,10,MAT-000311,2,
2000006748,20,MAT-000885,99,62338.32
2000007723,30,MAT-000692,22,22658.02
2000001469,30,MAT-000512,15,17512.2
2000003329,10,MAT-000988,37,73462.76
2000005190,30,MAT-000824,57,59629.41
2000004097,20,MAT-000210,83,32331.82
2000009107,10,MAT-000766,100,165312.0
2000000745,30,MAT-000278,9,4466.16
2000009824,20,MAT-000318,5,1018.15
2000001252,20,MAT-000447,49,39918.34
2000000500,10,MAT-000922,5,586.25
2000008632,10,MAT-000454,92,169900.08
2000007478,10,MAT-000179,95,102420.45
2000001662,50,MAT-000871,17,13977.4
2000003492,30,MAT-000375,64,
2000000340,30,MAT-000016,74,38670.92
2000006532,40,MAT-000842,93,88503.45
2000007663,10,MAT-000422,36,39654.36
2000003121,10,MAT-000970,47,
2000008446,20,MAT-000522,36,30777.84
2000006947,10,MAT-000054,28,41711.6
2000004395,30,MAT-000765,41,11099.52
2000005632,10,MAT-000139,41,30323.19
2000007109,20,MAT-000607,73,103573.13
2000003414,30,MAT-000166,48,25642.56
2000002303,50,MAT-000881,58,
2000006256,20,MAT-000283,66,50290.68
2000002475,20,MAT-000982,1,744.85
2000006011,50,MAT-000189,63,119453.67
2000008062,10,MAT-000371,82,124779.4
2000000260,10,MAT-000834,1,351.25
2000000477,10,MAT-000321,29,
2000008213,10,MAT-000552,36,60119.64
2000008283,20,MAT-000451,61,100817.75
2000009058,10,MAT-000482,52,82831.32
2000004508,30,MAT-000425,26,39888.16
2000007235,30,MAT-000744,15,29853.15
2000009581,30,MAT-000101,41,51991.69
2000004770,30,MAT-000431,32,45014.72
2000006621,20,MAT-000043,70,54600.0
2000007336,30,MAT-000158,14,
2000002963,10,MAT-000430,75,34871.25
2000009006,20,MAT-000261,64,54627.84
2000007326,30,MAT-000926,78,109632.9
2000006274,30,MAT-000443,95,96197.95
2000001235,30,MAT-000411,91,19399.38
